street_number,actual_street_name,Suburb,country,Borough,County,london_region,region,Date,day,month,year,quarter,value,tenure_type,tenancy_type,leasehold_unexpired_term,ground_rent_dummy,ground_rent_inpounds,rent_yearly_inpounds,years_purchase
96,CANTERBURY ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,5/6/1914,5,6,1914,2,390,LEASEHOLD,YEARLY,45,1,6,48,8.125
91,CARLTON VALE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,16-06-1914,16,6,1914,2,120,LEASEHOLD,YEARLY,50,1,7,45,2.666666667
9,LYNTON ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,22-05-1914,22,5,1914,2,345,LEASEHOLD,YEARLY,77,1,6,38,9.078947368
388,KINGSLAND ROAD,KINGSLAND,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,20-05-1914,20,5,1914,2,100,LEASEHOLD,YEARLY,26,1,16,45,2.222222222
32,STANLEY ROAD,KINGSLAND,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,25-06-1914,25,6,1914,2,155,LEASEHOLD,YEARLY,37,1,3.75,39,3.974358974
28,WILTON PLACE,KNIGHTSBRIDGE,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,22-05-1914,22,5,1914,2,,LEASEHOLD,YEARLY,10,1,4,225,
37,HORACE STREET,LAMBETH,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,2/4/1914,2,4,1914,2,10,LEASEHOLD,YEARLY,9,1,4,26,0.384615385
10,"LANSDOWNE GARDENS, SOUTH LAMBETH",LAMBETH,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,18-03-1914,18,3,1914,1,253,LEASEHOLD,YEARLY,47,1,6,54.6,4.633699634
314,SOUTH LAMBETH ROAD,LAMBETH,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,10/6/1914,10,6,1914,2,250,LEASEHOLD,YEARLY,26,1,0,45,5.555555556
39,"THORNE ROAD, SOUTH LAMBETH",LAMBETH,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,325,LEASEHOLD,YEARLY,47,1,6,38,8.552631579
534,WANDSWORTH ROAD,LAMBETH,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,12/5/1914,12,5,1914,2,145,LEASEHOLD,YEARLY,30,1,3.8,32,4.53125
158,BURNT ASH HILL,LEE,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,25-03-1914,25,3,1914,1,440,LEASEHOLD,YEARLY,50,1,12.6,,
9,"HANDEN ROAD, HOLLY LODGE",LEE,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,30-11-1914,30,11,1914,4,320,LEASEHOLD,YEARLY,52,1,10,55,5.818181818
11,LAMPMEAD ROAD,LEE,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,26-11-1914,26,11,1914,4,125,LEASEHOLD,YEARLY,57,1,5,33.8,3.698224852
3,THE RISE,LEE,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,17-06-1914,17,6,1914,2,500,LEASEHOLD,YEARLY,88,1,8,40,12.5
84,GRANVILLE PARK,LEWISHAM,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,18-06-1914,18,6,1914,2,235,FREEHOLD,YEARLY,999,0,,20,11.75
5,HALESWORTH ROAD,LEWISHAM,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,19-02-1914,19,2,1914,1,360,LEASEHOLD,YEARLY,82,1,7.5,,
102,VERDANT LANE,LEWISHAM,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,23-07-1914,23,7,1914,3,390,FREEHOLD,YEARLY,999,0,,36.3,10.74380165
6,WISTERIA ROAD,LEWISHAM,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,22-01-1914,22,1,1914,1,285,FREEHOLD,YEARLY,999,0,,30,9.5
5,ALBERT ROAD,LEYTON,UNITED KINGDOM,Waltham,Greater London,OUTER,Greater London,25-06-1914,25,6,1914,2,130,LEASEHOLD,YEARLY,66,1,4.25,27.3,4.761904762
183,FRANCIS ROAD,LEYTON,UNITED KINGDOM,Waltham,Greater London,OUTER,Greater London,16-04-1914,16,4,1914,2,285,FREEHOLD,YEARLY,999,0,,40,7.125
5,FRASER ROAD,LEYTON,UNITED KINGDOM,Waltham,Greater London,OUTER,Greater London,3/7/1914,3,7,1914,3,350,FREEHOLD,YEARLY,999,0,,24,14.58333333
46,WESTDOWN ROAD,LEYTON,UNITED KINGDOM,Waltham,Greater London,OUTER,Greater London,26-01-1914,26,1,1914,1,210,LEASEHOLD,YEARLY,67,1,0,28.6,7.342657343
212,HAINAULT ROAD,LEYTON,UNITED KINGDOM,Waltham,Greater London,OUTER,Greater London,20-04-1914,20,4,1914,2,360,FREEHOLD,YEARLY,999,0,,,
6,BRENTON STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,25-06-1914,25,6,1914,2,160,COPYHOLD,YEARLY,,0,,24.7,6.477732794
53,BRENTON STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,160,COPYHOLD,YEARLY,,0,,31.2,5.128205128
39,CONDER STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,120,COPYHOLD,YEARLY,,0,,26,4.615384615
37,DIXON STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,22-07-1914,22,7,1914,3,165,LEASEHOLD,YEARLY,44,1,3.2,33,5
2,GILL STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,100,FREEHOLD,YEARLY,999,0,,18,5.555555556
24,HALL STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,6/3/1914,6,3,1914,1,125,LEASEHOLD,YEARLY,48,1,3,26,4.807692308
83,SALMONS LANE,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,185,COPYHOLD,YEARLY,,0,,28.6,6.468531469
10,SAMUEL STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,135,COPYHOLD,YEARLY,,0,,23.4,5.769230769
74,SAMUEL STREET,LIMEHOUSE,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-03-1914,26,3,1914,1,90,COPYHOLD,YEARLY,999,0,,22.1,4.07239819
16,RAUDOLPH CRESCENT,MAIDA VALE,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,26-02-1914,26,2,1914,1,280,LEASEHOLD,YEARLY,52,1,24,160,1.75
392,SHERRARD ROAD,MANOR PARK,UNITED KINGDOM,Newham,Greater London,INNER,Greater London,24-03-1914,24,3,1914,1,120,LEASEHOLD,YEARLY,81,1,5,31.2,3.846153846
73,BAKER STREET,MARYLEBONE,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,24-06-1914,24,6,1914,2,800,LEASEHOLD,YEARLY,9,1,32,210,3.80952381
60,GREAT CUMBERLAND PLACE,MARYLEBONE,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,12/6/1914,12,6,1914,2,,LEASEHOLD,YEARLY,15,1,150,,
14,KING STREET,MARYLEBONE,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,1/5/1914,1,5,1914,2,300,LEASEHOLD,YEARLY,14,1,70,130,2.307692308
13,NOTTINGHAM TERRACE,MARYLEBONE,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,16-07-1914,16,7,1914,3,35,LEASEHOLD,YEARLY,7,1,45,80,0.4375
3,CEPHAS STREET,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,4/3/1914,4,3,1914,1,100,LEASEHOLD,YEARLY,16,1,3.15,41.6,2.403846154
6,HOLFORD STREET,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-03-1914,26,3,1914,1,90,LEASEHOLD,YEARLY,14,1,3,36.4,2.472527473
13,JAMES STREET,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,18-06-1914,18,6,1914,2,205,FREEHOLD,YEARLY,999,0,,31.2,6.570512821
6,JOHNSON STREET,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,17-07-1914,17,7,1914,3,270,FREEHOLD,YEARLY,999,0,,36.4,7.417582418
5,MOODY STREET,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-02-1914,26,2,1914,1,180,FREEHOLD,YEARLY,999,0,,26,6.923076923
49,PORTMAN PLACE,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,4/3/1914,4,3,1914,1,340,FREEHOLD,YEARLY,999,0,,38.3,8.877284595
125,ST. DONSTAN'S ROAD,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,17-06-1914,17,6,1914,2,385,FREEHOLD,YEARLY,999,0,,41.6,9.254807692
106,TURNERS ROAD,MILE END,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,12/11/1914,12,11,1914,4,200,LEASEHOLD,YEARLY,49,1,0,52,3.846153846
27,DUKE'S AVENUE,MUSWELL HILL,UNITED KINGDOM,Haringe,Greater London,OUTER,Greater London,15-03-1914,15,3,1914,1,,FREEHOLD,YEARLY,999,0,,85,
10,GROVE AVNEUE,MUSWELL HILL,UNITED KINGDOM,Haringe,Greater London,OUTER,Greater London,31-03-1914,31,3,1914,1,336,LEASEHOLD,YEARLY,91,1,8.4,40,8.4
36,WINDERMERE ROAD,MUSWELL HILL,UNITED KINGDOM,Haringe,Greater London,OUTER,Greater London,20-07-1914,20,7,1914,3,325,LEASEHOLD,YEARLY,89,1,8.5,,
37,WINDERMERE ROAD,MUSWELL HILL,UNITED KINGDOM,Haringe,Greater London,OUTER,Greater London,17-07-1914,17,7,1914,3,330,LEASEHOLD,YEARLY,88,1,8.5,40,8.25
40,WOODLAND RISE,MUSWELL HILL,UNITED KINGDOM,Haringe,Greater London,OUTER,Greater London,2/4/1914,2,4,1914,2,400,LEASEHOLD,YEARLY,86,1,12,55,7.272727273
9,NEW CROSS ROAD,NEW CROSS,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,22-01-1914,22,1,1914,1,75,LEASEHOLD,YEARLY,10,1,6.1,36,2.083333333
8,ST. JAMES,NEW CROSS,UNITED KINGDOM,Lewisha,Greater London,INNER,Greater London,22-01-1914,22,1,1914,1,165,LEASEHOLD,YEARLY,27,1,6.945833333,40,4.125
26,ANERLEY ROAD,NORWOOD,UNITED KINGDOM,Croydon,Greater London,OUTER,Greater London,22-01-1914,22,1,1914,1,165,LEASEHOLD,YEARLY,44,1,10,45,3.666666667
28,CENTRAL HILL,NORWOOD,UNITED KINGDOM,Croydon,Greater London,OUTER,Greater London,19-03-1914,19,3,1914,1,180,LEASEHOLD,YEARLY,40,1,10.5,,
58,GIPSY HILL,NORWOOD,UNITED KINGDOM,Croydon,Greater London,OUTER,Greater London,30-06-1914,30,6,1914,2,425,FREEHOLD,YEARLY,999,0,,,
10,HIGHLAND ROAD,NORWOOD,UNITED KINGDOM,Croydon,Greater London,OUTER,Greater London,7/5/1914,7,5,1914,2,115,LEASEHOLD,YEARLY,40,1,10.5,50,2.3
14,WHITWORTH ROAD,NORWOOD,UNITED KINGDOM,Croydon,Greater London,OUTER,Greater London,28-04-1914,28,4,1914,2,250,LEASEHOLD,YEARLY,61,1,12.6,,
113,BRAMLEY ROAD,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,4/3/1914,4,3,1914,1,235,LEASEHOLD,YEARLY,47,1,11.25,40,5.875
7,FARMER STREET,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,25-11-1914,25,11,1914,4,170,LEASEHOLD,YEARLY,35,1,2.5,31.2,5.448717949
84,GOLBORNE AVENUE,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,16-03-1914,16,3,1914,1,520,LEASEHOLD,YEARLY,57,1,10,40,13
22,HIGH STREET,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,30-06-1914,30,6,1914,2,,LEASEHOLD,YEARLY,37,1,1.5,150,
28,HIGH STREET,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,19-03-1914,19,3,1914,1,,LEASEHOLD,YEARLY,,0,,130,
67,HIGH STREET,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,22-06-1914,22,6,1914,2,,LEASEHOLD,YEARLY,23,1,15,110,
411,LATIMER ROAD,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,25-11-1914,25,11,1914,4,150,LEASEHOLD,YEARLY,52,1,5,32.5,4.615384615
46,PEMBRIDGE ROAD,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,6/7/1914,6,7,1914,3,610,FREEHOLD,YEARLY,999,0,,55,11.09090909
132,PORTOBELLO ROAD,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,15-05-1914,15,5,1914,2,230,LEASEHOLD,YEARLY,29,1,9,50,4.6
8,PRINCES ROAD,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,7/4/1914,7,4,1914,2,165,LEASEHOLD,YEARLY,47,1,7,46.8,3.525641026
2,ST. JAMES' SQUARE,NOTTING HILL,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,3/4/1914,3,4,1914,2,480,FREEHOLD,YEARLY,999,0,,55,8.727272727
32,AVONDALE SQUARE,OLD KENT ROAD,UNITED KINGDOM,Southwa,Greater London,INNER,Greater London,5/2/1914,5,2,1914,1,300,LEASEHOLD,YEARLY,41,1,6.5,36,8.333333333
143,COBURG ROAD,OLD KENT ROAD,UNITED KINGDOM,Southwa,Greater London,INNER,Greater London,28-05-1914,28,5,1914,2,150,FREEHOLD,YEARLY,999,0,,16,9.375
89,MINA ROAD,OLD KENT ROAD,UNITED KINGDOM,Southwa,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,70,LEASEHOLD,YEARLY,7,1,4,37.7,1.856763926
63,ORMSIDE STREET,OLD KENT ROAD,UNITED KINGDOM,Southwa,Greater London,INNER,Greater London,11/6/1914,11,6,1914,2,200,FREEHOLD,YEARLY,999,0,,27.3,7.326007326
40,HANWAY STREET,OXFORD STREET,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,23-04-1914,23,4,1914,2,,LEASEHOLD,YEARLY,,0,,55,
516,OXFORD STREET,OXFORD STREET,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,30-06-1914,30,6,1914,2,,LEASEHOLD,YEARLY,18,1,5,450,
44,AMBERLEY ROAD,PADDINGTON,UNITED KINGDOM,Hammers,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,220,LEASEHOLD,YEARLY,48,1,7,40,5.5
13,CAMBRIDGE PLACE,PADDINGTON,UNITED KINGDOM,Hammers,Greater London,INNER,Greater London,22-05-1914,22,5,1914,2,900,LEASEHOLD,YEARLY,,0,,,
452,HARROW ROAD,PADDINGTON,UNITED KINGDOM,Hammers,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,400,LEASEHOLD,YEARLY,49,1,10,60,6.666666667
32,MARYLANDS ROAD,PADDINGTON,UNITED KINGDOM,Hammers,Greater London,INNER,Greater London,1/5/1914,1,5,1914,2,335,LEASEHOLD,YEARLY,49,1,8.5,85,3.941176471
126,SUTHERLAND AVENUE,PADDINGTON,UNITED KINGDOM,Hammers,Greater London,INNER,Greater London,28-07-1914,28,7,1914,3,410,LEASEHOLD,YEARLY,63,1,19.95,75,5.466666667
42,GLOUCESTER STREET,PIMLICO,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,9/7/1914,9,7,1914,3,200,LEASEHOLD,YEARLY,17,1,11,65,3.076923077
29,ST. GEORGE'S ROAD,PIMLICO,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,9/7/1914,9,7,1914,3,300,LEASEHOLD,YEARLY,16,1,14,100,3
58,SUSSEX STREET,PIMLICO,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,1/7/1914,1,7,1914,3,295,LEASEHOLD,YEARLY,24,1,1,50,5.9
6,SUTHERLAND PLACE,PIMLICO,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,1/7/1914,1,7,1914,3,310,LEASEHOLD,YEARLY,19,1,9,,
10,ATLAS ROAD,PLAISTOW,UNITED KINGDOM,Newham,Greater London,INNER,Greater London,29-01-1914,29,1,1914,1,445,FREEHOLD,YEARLY,999,0,,50,8.9
27,BEALE STREET,PLAISTOW,UNITED KINGDOM,Newham,Greater London,INNER,Greater London,5/3/1914,5,3,1914,1,130,FREEHOLD,YEARLY,999,0,,19.5,6.666666667
24,UPPER ROAD,PLAISTOW,UNITED KINGDOM,Newham,Greater London,INNER,Greater London,12/3/1914,12,3,1914,1,130,FREEHOLD,YEARLY,999,0,,22.1,5.882352941
6,BOW LANE,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,30-04-1914,30,4,1914,2,200,FREEHOLD,YEARLY,999,0,,31.2,6.41025641
22,BROMLEY HALL ROAD,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,20-02-1914,20,2,1914,1,135,LEASEHOLD,YEARLY,59,1,4.25,33.15,4.07239819
41,COTTON STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,30-04-1914,30,4,1914,2,300,FREEHOLD,YEARLY,999,0,,56.4,5.319148936
1,GRUNDY STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-03-1914,26,3,1914,1,50,LEASEHOLD,YEARLY,14,1,3.25,28.6,1.748251748
117,GRUNDY STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,11/3/1914,11,3,1914,1,755,LEASEHOLD,YEARLY,,0,,45,16.77777778
123,GRUNDY STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,9/7/1914,9,7,1914,3,170,FREEHOLD,YEARLY,999,0,,26,6.538461539
14,HARRUP STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,20-02-1914,20,2,1914,1,100,LEASEHOLD,YEARLY,44,1,3.25,28.6,3.496503497
234,HIGH STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-06-1914,26,6,1914,2,115,COPYHOLD,YEARLY,,0,,26,4.423076923
9,NEWBY PLACE,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,30-04-1914,30,4,1914,2,250,FREEHOLD,YEARLY,999,0,,31.2,8.012820513
3,"SURREY PLACE, WEST",POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,30-04-1914,30,4,1914,2,100,FREEHOLD,YEARLY,999,0,,15.6,6.41025641
11,SUSANNAH STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,20-02-1914,20,2,1914,1,140,FREEHOLD,YEARLY,999,0,,26,5.384615385
35,UPPER NORTH STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,26-03-1914,26,3,1914,1,225,FREEHOLD,YEARLY,999,0,,32.5,6.923076923
50,WOOLMORE STREET,POPLAR,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,1/4/1914,1,4,1914,2,150,FREEHOLD,YEARLY,999,0,,24.7,6.072874494
25,CLARENDON ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,450,LEASEHOLD,YEARLY,84,1,9,50,9
10,DEALTRY ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,17-03-1914,17,3,1914,1,925,FREEHOLD,YEARLY,999,0,,75,12.33333333
81,DISRAELI ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,260,LEASEHOLD,YEARLY,63,1,5,32,8.125
25,DRUBURGH ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,500,LEASEHOLD,YEARLY,80,1,9.5,56,8.928571429
39,ERPINGHAM ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,395,LEASEHOLD,YEARLY,76,1,5,42,9.404761905
10,MONTSERRAT ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,375,LEASEHOLD,YEARLY,72,1,7,45,8.333333333
34,OXFORD ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,450,LEASEHOLD,YEARLY,64,1,9,50,9
4,PUTNEY HEATH LANE,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,575,LEASEHOLD,YEARLY,91,1,9.45,52.5,10.95238095
1,ULVA ROAD,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,9/12/1914,9,12,1914,4,645,LEASEHOLD,YEARLY,54,1,6,,
186,WEST HILL,PUTNEY,UNITED KINGDOM,Wandswo,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,,LEASEHOLD,YEARLY,79,1,22,120,
118,ALBANY STREET,REGENT'S PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,7/4/1914,7,4,1914,2,320,LEASEHOLD,YEARLY,9,1,4.5,65,4.923076923
41,ROBERT STREET,REGENT'S PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,23-07-1914,23,7,1914,3,32,LEASEHOLD,YEARLY,7,1,8.25,,
20,ALFRED PLACE WEST,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,15-07-1914,15,7,1914,3,,LEASEHOLD,YEARLY,45,1,35,235,
23,DRAYTON GARDENS,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,7/5/1914,7,5,1914,2,750,LEASEHOLD,YEARLY,29,1,10,120,6.25
278,EARL'S COURT ROAD,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,19-05-1914,19,5,1914,2,820,LEASEHOLD,YEARLY,57,1,18,130,6.307692308
17,EVELYN GARDENS,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,25-05-1914,25,5,1914,2,,LEASEHOLD,YEARLY,58,0,,,
4,"FARNELL MEWS, EARL'S COURT ROAD",SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,28-07-1914,28,7,1914,3,95,LEASEHOLD,YEARLY,58,1,6,,
106,"IFIELD ROAD, BROMPTON",SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,2/4/1914,2,4,1914,2,255,LEASEHOLD,YEARLY,52,1,7.5,43,5.930232558
8,PETERSHAM MEWS,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,24-03-1914,24,3,1914,1,450,LEASEHOLD,YEARLY,37,1,1,,
4,SIDNEY STREET,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,30-06-1914,30,6,1914,2,590,LEASEHOLD,YEARLY,,0,,60,9.833333333
7,SYDNEY PLACE,SOUTH KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,22-04-1914,22,4,1914,2,510,LEASEHOLD,YEARLY,16,1,5,,
84,GRAVEL LANE,SOUTHWARK,UNITED KINGDOM,Southwa,Greater London,INNER,Greater London,25-06-1914,25,6,1914,2,400,FREEHOLD,YEARLY,999,0,,40,10
3,PALMER STREET,SPITALFIELDS,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,20-10-1914,20,10,1914,4,230,FREEHOLD,YEARLY,999,0,,36.4,6.318681319
44,SPITAL STREET,SPITALFIELDS,UNITED KINGDOM,Tower H,Greater London,INNER,Greater London,20-10-1914,20,10,1914,4,500,FREEHOLD,YEARLY,999,0,,72.8,6.868131868
28,DARENTH ROAD,STAMFORD HILL,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,25-06-1914,25,6,1914,2,345,LEASEHOLD,YEARLY,68,1,6,40,8.625
167,HOLMLEIGH ROAD,STAMFORD HILL,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,30-04-1914,30,4,1914,2,305,LEASEHOLD,YEARLY,95,1,7.5,34,8.970588235
23,WHITE HOUSE STREET,STAMFORD HILL,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,9/7/1914,9,7,1914,3,180,FREEHOLD,YEARLY,999,0,,31.2,5.769230769
98,LANSDOWNE ROAD,STOCKWELL,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,10/6/1914,10,6,1914,2,165,LEASEHOLD,YEARLY,27,1,9,45,3.666666667
258,AMHURST ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,25-06-1914,25,6,1914,2,290,LEASEHOLD,YEARLY,53,1,6.5,45,6.444444444
296,AMHURST ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,20-07-1914,20,7,1914,3,300,LEASEHOLD,YEARLY,52,1,6.5,44,6.818181818
17,BARRETT'S GROVE,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,11/6/1914,11,6,1914,2,225,LEASEHOLD,YEARLY,59,1,7.5,34,6.617647059
19,BAYSTON ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,15-12-1914,15,12,1914,4,260,LEASEHOLD,YEARLY,61,1,5.183333333,32,8.125
129,BETHUNE ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,2/4/1914,2,4,1914,2,500,LEASEHOLD,YEARLY,63,1,8,70,7.142857143
99,BRIGHTON ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,23-09-1914,23,9,1914,3,220,LEASEHOLD,YEARLY,47,1,7,38,5.789473684
16,BROWNSWOOD PARK,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,15-12-1914,15,12,1914,4,250,LEASEHOLD,YEARLY,45,1,11,60,4.166666667
56,DARVILLE ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,14-07-1914,14,7,1914,3,335,LEASEHOLD,YEARLY,62,1,7,38,8.815789474
1,FOULDEN ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,3/6/1914,3,6,1914,2,345,LEASEHOLD,YEARLY,58,1,7,46,7.5
20,FOULDEN ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,28-04-1914,28,4,1914,2,305,LEASEHOLD,YEARLY,58,1,6,,
48,LORDSHIP PARK,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,30-06-1914,30,6,1914,2,695,LEASEHOLD,YEARLY,60,1,10.5,,
81,LORDSHIP ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,18-03-1914,18,3,1914,1,,LEASEHOLD,YEARLY,50,1,20,,
124,MILDMAY ROAD,STOKE NEWINTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,20-10-1914,20,10,1914,4,235,LEASEHOLD,YEARLY,37,1,6.3,42,5.595238095
